articleCode,onClick,link,title,category,image,legalText,promotionalMarkerText,showPromotionalClubMarker,showPriceMarker,favouritesTracking,favouritesSavedText,favouritesNotSavedText,marketingMarkerText,marketingMarkerType,marketingMarkerCss,price,redPrice,yellowPrice,bluePrice,clubPriceText,sellingAttribute,swatchesTotal,swatches,preAccessStartDate,preAccessEndDate,preAccessGroups,outOfStockText,comingSoon,brandName,damStyleWith,fabric,COTTON,ELASTOMULTIESTER,ELASTANE,POLYAMIDE,MOHAIR,WOOL,LYOCELL,ACRYLIC,POLYESTER,VISCOSE,CASHMERE,LINEN,OTHER FIBRES,LEATHER,MODAL,ALPACA,SILK,POLYURETHANE,ACETATE,ORGANIC COTTON,RAMIE,SUSTAINABLE RECYCLED COTTON,SUSTAINABLE RECYCLED POLYESTER,SUSTAINABLE RECYCLED POLYSTYRENE,SUSTAINABLE RECYCLED POLYESTER FROM TEXTILES,SUSTAINABLE RECYCLED POLYAMIDE,SUSTAINABLE ORGANIC COTTON,SUSTAINABLE RECYCLED WOOL,SUSTAINABLE RECYCLED CASHMERE,Date
1218389001,"setOsaParameters(utag_data.category_id,'SMALL','1218389001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxODM4OV9ncm91cF8wMDFfZW5fZ2I7MTIxODM4OTAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsxNTs','1218389001');",/en_gb/productpage.1218389001.html,Tapered Regular Jeans,ladies_jeans,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/9e/6f/9e6f9110c25c91f85b08acc4d82060b1bf874996.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/a1/70/a170f68ba3610172a5d8ecf6ff9fbabd915e3a6c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Tapered Regular Jeans Model', 'dataAltText': 'Tapered Regular Jeans'}]",,,False,False,Favourites|1218389001|Tapered Regular Jeans|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£44.99,,,,,New Arrival,2,"[{'colorCode': '#2F323B', 'articleLink': '/en_gb/productpage.1218389001.html', 'colorName': 'Dark denim blue'}, {'colorCode': '#353334', 'articleLink': '/en_gb/productpage.1218389002.html', 'colorName': 'Black'}]",,,[],,,H&M,"1109278010,1198631003,1211240003",",[Material] Cotton 100%",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240128-102230
1045459025,"setOsaParameters(utag_data.category_id,'SMALL','1045459025'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTA0NTQ1OV9ncm91cF8wMjVfZW5fZ2I7MTA0NTQ1OTAyNV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsxNTs','1045459025');",/en_gb/productpage.1045459025.html,Wide High Jeans,ladies_jeans,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/7b/b8/7bb8c26a8d01a60414b533461f7c4c3c2331b817.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/61/79/61790202d23c8c4dfeb095522943a2e8d74b8a74.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Wide High Jeans Model', 'dataAltText': 'Wide High Jeans'}]",,,False,False,Favourites|1045459025|Wide High Jeans|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£24.99,,,,,New Arrival,9,"[{'colorCode': '#8898AC', 'articleLink': '/en_gb/productpage.1045459025.html', 'colorName': 'Light denim blue'}, {'colorCode': '#79829D', 'articleLink': '/en_gb/productpage.1045459006.html', 'colorName': 'Light denim blue'}, {'colorCode': '#DCCAD0', 'articleLink': '/en_gb/productpage.1045459015.html', 'colorName': 'Light pink'}, {'colorCode': '#79829D', 'articleLink': '/en_gb/productpage.1045459021.html', 'colorName': 'Denim blue'}]",,,[],,,H&M,,",[Material] Cotton 97%, Elastomultiester 2%, Elastane 1%, [Recycled] Recycled cotton 19%",97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,20240128-102230
1217691001,"setOsaParameters(utag_data.category_id,'SMALL','1217691001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxNzY5MV9ncm91cF8wMDFfZW5fZ2I7MTIxNzY5MTAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsxNTs','1217691001');",/en_gb/productpage.1217691001.html,Denim boilersuit,ladies_jumpsuits_long,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/4f/aa/4faa28f6e20595958d61a9f6152f8b2b8f0754c8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/6d/ec/6dec07255755cda181681b59488e36759288f51b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Denim boilersuit Model', 'dataAltText': 'Denim boilersuit'}]",,,False,False,Favourites|1217691001|Denim boilersuit|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£69.99,,,,,New Arrival,1,"[{'colorCode': '#79829D', 'articleLink': '/en_gb/productpage.1217691001.html', 'colorName': 'Denim blue'}]",,,[],,,H&M,"1082904001,1196259001",",[Material] Cotton 100%, [Recycled] Recycled cotton 20%",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20240128-102230
1218187001,"setOsaParameters(utag_data.category_id,'SMALL','1218187001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxODE4N19ncm91cF8wMDFfZW5fZ2I7MTIxODE4NzAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsxNTs','1218187001');",/en_gb/productpage.1218187001.html,Mohair-blend jumper,ladies_cardigansjumpers_jumpers,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/3a/e2/3ae2d60ab7b6dc4162dc9337229e6098bd4cb015.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/c7/b5/c7b53f1b4e1a2156372cf98c470f72a5914b8a2b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Mohair-blend jumper Model', 'dataAltText': 'Mohair-blend jumper'}]",,,False,False,Favourites|1218187001|Mohair-blend jumper|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£44.99,,,,,New Arrival,1,"[{'colorCode': '#EEEDE1', 'articleLink': '/en_gb/productpage.1218187001.html', 'colorName': 'Cream'}]",,,[],,,H&M,"1078707001,1218389001,1218392002",",[Material] Polyamide 33%, Mohair 32%, Wool 32%, Elastane 3%",0,0,3,33,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240128-102230
1224422001,"setOsaParameters(utag_data.category_id,'SMALL','1224422001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIyNDQyMl9ncm91cF8wMDFfZW5fZ2I7MTIyNDQyMjAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsxNTs','1224422001');",/en_gb/productpage.1224422001.html,Oversized wide-cuffed shirt,ladies_shirtsblouses_shirts,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/12/b9/12b9e62117a4b77a621b0c76c3d79757220d543e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/f6/69/f66965c1a96237910f884adaf469d7a1098bd891.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Oversized wide-cuffed shirt Model', 'dataAltText': 'Oversized wide-cuffed shirt'}]",,,False,False,Favourites|1224422001|Oversized wide-cuffed shirt|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£44.99,,,,,New Arrival,2,"[{'colorCode': '#A4ADD0', 'articleLink': '/en_gb/productpage.1224422001.html', 'colorName': 'Light blue'}, {'colorCode': '#E8D5D4', 'articleLink': '/en_gb/productpage.1224422002.html', 'colorName': 'Powder pink'}]",,,[],,,H&M,"0456163139,1078707001,1127981005,1198123001,1198124001",",[Material] Lyocell 55%, Cotton 45%",45,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240128-102230
1217650002,"setOsaParameters(utag_data.category_id,'SMALL','1217650002'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxNzY1MF9ncm91cF8wMDJfZW5fZ2I7MTIxNzY1MDAwMl9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsxNTs','1217650002');",/en_gb/productpage.1217650002.html,Mohair-blend collared top,ladies_tops_shortsleeve,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/fd/bc/fdbc90176da5e276a4b87dafb8440bf359a03fc6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/6a/e4/6ae4c9a697213b7122ed511e75bd2a3645488c3a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Mohair-blend collared top Model', 'dataAltText': 'Mohair-blend collared top'}]",,,False,False,Favourites|1217650002|Mohair-blend collared top|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£44.99,,,,,New Arrival,2,"[{'colorCode': '#F1F0E2', 'articleLink': '/en_gb/productpage.1217650002.html', 'colorName': 'Cream'}, {'colorCode': '#858C94', 'articleLink': '/en_gb/productpage.1217650001.html', 'colorName': 'Grey marl'}]",,,[],,,H&M,"1205289001,1211675001,1218389001",",[Material] Wool 34%, Mohair 33%, Polyamide 33%",0,0,0,33,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240128-102230
1213827002,"setOsaParameters(utag_data.category_id,'SMALL','1213827002'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxMzgyN19ncm91cF8wMDJfZW5fZ2I7MTIxMzgyNzAwMl9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsxNTs','1213827002');",/en_gb/productpage.1213827002.html,Jumper,ladies_cardigansjumpers_jumpers,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/1f/c3/1fc391a23f43f183eaf302a72d0012efd9440b7e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/96/85/9685d7c07a9d89a3f8cee5c1ac90f72e3793a093.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Jumper Model', 'dataAltText': 'Jumper'}]",,,False,False,Favourites|1213827002|Jumper|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£19.99,,,,,New Arrival,4,"[{'colorCode': '#EEEDE1', 'articleLink': '/en_gb/productpage.1213827002.html', 'colorName': 'Cream/Black striped'}, {'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1213827001.html', 'colorName': 'Black/White striped'}, {'colorCode': '#DAB6B6', 'articleLink': '/en_gb/productpage.1213827003.html', 'colorName': 'Light pink'}, {'colorCode': '#8796CB', 'articleLink': '/en_gb/productpage.1213827004.html', 'colorName': 'Light blue'}]",,,[],,,H&M,"1072912001,1196074006,1218388001",",[Material] Cotton 60%, Acrylic 40%",60,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240128-102230
1219062001,"setOsaParameters(utag_data.category_id,'SMALL','1219062001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxOTA2Ml9ncm91cF8wMDFfZW5fZ2I7MTIxOTA2MjAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsxNTs','1219062001');",/en_gb/productpage.1219062001.html,Lyocell denim shirt,ladies_shirtsblouses_denimshirts,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/0f/10/0f1002292879c33939aa4fae6b8ddcc80a9e4047.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/65/27/6527a9b917a155af674e61aa256cc09d2d15a02d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Lyocell denim shirt Model', 'dataAltText': 'Lyocell denim shirt'}]",,,False,False,Favourites|1219062001|Lyocell denim shirt|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£21.99,,,,,New Arrival,2,"[{'colorCode': '#79829D', 'articleLink': '/en_gb/productpage.1219062001.html', 'colorName': 'Denim blue'}, {'colorCode': '#8898AC', 'articleLink': '/en_gb/productpage.1219062002.html', 'colorName': 'Light denim blue'}]",,,[],,,H&M,"0942854013,1175455014,1198916002",",[Material] Lyocell 100%",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240128-102230
1219031001,"setOsaParameters(utag_data.category_id,'SMALL','1219031001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxOTAzMV9ncm91cF8wMDFfZW5fZ2I7MTIxOTAzMTAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsxNTs','1219031001');",/en_gb/productpage.1219031001.html,Sleeveless denim dress,ladies_dresses_denim,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/81/28/8128e7d184abff21d42fdd5039e6ee724be22097.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/35/69/356982f54a6ebec211700007b19e452dc684ec27.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Sleeveless denim dress Model', 'dataAltText': 'Sleeveless denim dress'}]",,,False,False,Favourites|1219031001|Sleeveless denim dress|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£37.99,,,,,New Arrival,1,"[{'colorCode': '#79829D', 'articleLink': '/en_gb/productpage.1219031001.html', 'colorName': 'Light denim blue'}]",,,[],,,H&M,"1195125001,1202547001",",[Material] Cotton 50%, Lyocell 50%, [Recycled] Recycled cotton 30%",50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20240128-102230
1227700001,"setOsaParameters(utag_data.category_id,'SMALL','1227700001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIyNzcwMF9ncm91cF8wMDFfZW5fZ2I7MTIyNzcwMDAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsxNTs','1227700001');",/en_gb/productpage.1227700001.html,Midi denim skirt,Ladies_skirts_denim,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/36/2f/362f3480f70b4eab0e5022bc2de97af0ce80e5c9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/6e/7a/6e7adcfb8ce4c9e3c4e2d62f73f7ca66b606d40c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Midi denim skirt Model', 'dataAltText': 'Midi denim skirt'}]",,,False,False,Favourites|1227700001|Midi denim skirt|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£27.99,,,,,New Arrival,1,"[{'colorCode': '#4C5164', 'articleLink': '/en_gb/productpage.1227700001.html', 'colorName': 'Dark denim blue'}]",,,[],,,H&M,"1193805001,1195125001,1211675001",",[Material] Cotton 100%, [Recycled] Recycled cotton 19%, Recycled polyester 2%",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,20240128-102230
