articleCode,onClick,link,title,category,image,legalText,promotionalMarkerText,showPromotionalClubMarker,showPriceMarker,favouritesTracking,favouritesSavedText,favouritesNotSavedText,marketingMarkerText,marketingMarkerType,marketingMarkerCss,price,redPrice,yellowPrice,bluePrice,clubPriceText,sellingAttribute,swatchesTotal,swatches,preAccessStartDate,preAccessEndDate,preAccessGroups,outOfStockText,comingSoon,brandName,damStyleWith,fabric,VISCOSE,COTTON,POLYESTER,POLYAMIDE,ELASTANE,ACRYLIC,WOOL,MOHAIR,LYOCELL,LINEN,CASHMERE,ELASTOMULTIESTER,ALPACA,LEATHER,MODAL,OTHER FIBRES,YAK WOOL,SILK,ACETATE,POLYURETHANE,POLYSTYRENE FOAM,SUSTAINABLE RECYCLED POLYESTER,SUSTAINABLE RECYCLED COTTON,SUSTAINABLE RECYCLED POLYESTER FROM TEXTILES,SUSTAINABLE RECYCLED POLYAMIDE,SUSTAINABLE ORGANIC COTTON,SUSTAINABLE RECYCLED WOOL,SUSTAINABLE RECYCLED POLYSTYRENE,SUSTAINABLE RECYCLED CASHMERE,Date
1213391001,"setOsaParameters(utag_data.category_id,'SMALL','1213391001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxMzM5MV9ncm91cF8wMDFfZW5fZ2I7MTIxMzM5MTAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsyNDs','1213391001');",/en_gb/productpage.1213391001.html,Viscose shirt dress,ladies_dresses_mididresses,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/15/c1/15c1fef77be28cc139a2e61dd8ddd9cde89ef309.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/38/a5/38a5061a87fe3d1c518c46b64329eb3e3d6059c6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Viscose shirt dress Model', 'dataAltText': 'Viscose shirt dress'}]",,,False,False,Favourites|1213391001|Viscose shirt dress|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£19.99,,,,,New Arrival,1,"[{'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1213391001.html', 'colorName': 'Black/Floral'}]",,,[],,,H&M,,",[Material] Viscose 100%",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240122-102347
1218190001,"setOsaParameters(utag_data.category_id,'SMALL','1218190001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxODE5MF9ncm91cF8wMDFfZW5fZ2I7MTIxODE5MDAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsyNDs','1218190001');",/en_gb/productpage.1218190001.html,Pointelle-knit dress,ladies_dresses_knitted,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/01/58/0158eaa6d204066c4b29b6603216bcaa040d3ae5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/72/d4/72d46aaf626ee6225393da5b2e43fcf71342a1e2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Pointelle-knit dress Model', 'dataAltText': 'Pointelle-knit dress'}]",,,False,False,Favourites|1218190001|Pointelle-knit dress|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£74.99,,,,,New Arrival,1,"[{'colorCode': '#EEEDE1', 'articleLink': '/en_gb/productpage.1218190001.html', 'colorName': 'Cream'}]",,,[],,,H&M,1208966001,",[Shell] Cotton 48%, Polyester 47%, Polyamide 4%, Elastane 1% ,[Shell] Polyester 52%, Cotton 48% , [Recycled] Recycled polyester 49%, Recycled cotton 20%",0,48,47,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,20,0,0,0,0,0,0,20240122-102347
1215262001,"setOsaParameters(utag_data.category_id,'SMALL','1215262001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxNTI2Ml9ncm91cF8wMDFfZW5fZ2I7MTIxNTI2MjAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsyNDs','1215262001');",/en_gb/productpage.1215262001.html,Rib-knit sweetheart-neck top,ladies_tops_longsleeve,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/1a/83/1a83d926501fc1e1b071e2e4a8ca6c4ca53f5bf5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/53/b4/53b44f6352f1ae795093ed2e191ff753e40493c4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Rib-knit sweetheart-neck top Model', 'dataAltText': 'Rib-knit sweetheart-neck top'}]",,,False,False,Favourites|1215262001|Rib-knit sweetheart-neck top|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£19.99,,,,,New Arrival,3,"[{'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1215262001.html', 'colorName': 'Black'}, {'colorCode': '#F0EEED', 'articleLink': '/en_gb/productpage.1215262002.html', 'colorName': 'Cream'}, {'colorCode': '#E2D4A9', 'articleLink': '/en_gb/productpage.1215262003.html', 'colorName': 'Pale yellow'}]",,,[],,,H&M,"1164145001,1177529002",",[Material] Viscose 69%, Polyamide 31%",69,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240122-102347
1215705001,"setOsaParameters(utag_data.category_id,'SMALL','1215705001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxNTcwNV9ncm91cF8wMDFfZW5fZ2I7MTIxNTcwNTAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsyNDs','1215705001');",/en_gb/productpage.1215705001.html,Rib-knit off-the-shoulder jumper,ladies_cardigansjumpers_jumpers,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/fd/43/fd434997f8984b47c1da0e4ea643e8147533ec45.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/a2/d5/a2d59ed7a426519e184f5125b443ee9cf22d7748.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Rib-knit off-the-shoulder jumper Model', 'dataAltText': 'Rib-knit off-the-shoulder jumper'}]",,,False,False,Favourites|1215705001|Rib-knit off-the-shoulder jumper|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£18.99,,,,,New Arrival,2,"[{'colorCode': '#DAD6D3', 'articleLink': '/en_gb/productpage.1215705001.html', 'colorName': 'Light beige'}, {'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1215705002.html', 'colorName': 'Black'}]",,,[],,,H&M,"1151490004,1215706004",",[Material] Cotton 60%, Acrylic 40%",0,60,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240122-102347
1215705002,"setOsaParameters(utag_data.category_id,'SMALL','1215705002'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxNTcwNV9ncm91cF8wMDJfZW5fZ2I7MTIxNTcwNTAwMl9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsyNDs','1215705002');",/en_gb/productpage.1215705002.html,Rib-knit off-the-shoulder jumper,ladies_cardigansjumpers_jumpers,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/21/12/2112f332f33170786028628e63e126aeda93d502.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/74/47/7447e916bb5d60b05896aa44c408676b1aff3855.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Rib-knit off-the-shoulder jumper Model', 'dataAltText': 'Rib-knit off-the-shoulder jumper'}]",,,False,False,Favourites|1215705002|Rib-knit off-the-shoulder jumper|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£18.99,,,,,New Arrival,2,"[{'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1215705002.html', 'colorName': 'Black'}, {'colorCode': '#DAD6D3', 'articleLink': '/en_gb/productpage.1215705001.html', 'colorName': 'Light beige'}]",,,[],,,H&M,"0666444001,0951932007,1177529002",",[Material] Cotton 60%, Acrylic 40%",0,60,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240122-102347
1222000001,"setOsaParameters(utag_data.category_id,'SMALL','1222000001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIyMjAwMF9ncm91cF8wMDFfZW5fZ2I7MTIyMjAwMDAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsyNDs','1222000001');",/en_gb/productpage.1222000001.html,Wide jersey trousers,ladies_trousers_highwaisted,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/09/f8/09f886dcc6d2394f7fb9e891a53036aa43a51296.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/93/ad/93ad20abac9f6a8e71a036f970e052b1fcfa8fd9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Wide jersey trousers Model', 'dataAltText': 'Wide jersey trousers'}]",,,False,False,Favourites|1222000001|Wide jersey trousers|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£18.99,,,,,New Arrival,1,"[{'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1222000001.html', 'colorName': 'Black'}]",,,[],,,H&M,"1159225001,1177529002",",[Material] Polyester 95%, Elastane 5%, [Recycled] Recycled polyester 95%",0,0,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,20240122-102347
1227463001,"setOsaParameters(utag_data.category_id,'SMALL','1227463001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIyNzQ2M19ncm91cF8wMDFfZW5fZ2I7MTIyNzQ2MzAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsyNDs','1227463001');",/en_gb/productpage.1227463001.html,Voluminous blouse,ladies_shirtsblouses_blouses,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/f8/a6/f8a6f593bc4e25c8db1441404a1adb13fcb2bcec.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/82/63/8263832ca3baeb9bde3a69b517c600f28afd3a6b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Voluminous blouse Model', 'dataAltText': 'Voluminous blouse'}]",,,False,False,Favourites|1227463001|Voluminous blouse|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£44.99,,,,,New Arrival,1,"[{'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1227463001.html', 'colorName': 'Black'}]",,,[],,,H&M,1202677003,",[Shell] Viscose 82%, Polyester 18% ,[Cuff] Polyester 100% ",82,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240122-102347
1222250001,"setOsaParameters(utag_data.category_id,'SMALL','1222250001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIyMjI1MF9ncm91cF8wMDFfZW5fZ2I7MTIyMjI1MDAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsyNDs','1222250001');",/en_gb/productpage.1222250001.html,Flounce-trimmed viscose dress,ladies_dresses_mididresses,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/d0/cb/d0cb2c4965cf8f0997760aa4592e7c9b9c622404.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/73/24/7324bf9ab917dfde1e68c4e630b1e85bd156436e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Flounce-trimmed viscose dress Model', 'dataAltText': 'Flounce-trimmed viscose dress'}]",,,False,False,Favourites|1222250001|Flounce-trimmed viscose dress|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£74.99,,,,,New Arrival,1,"[{'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1222250001.html', 'colorName': 'Black'}]",,,[],,,H&M,,",[Material] Viscose 100%",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240122-102347
1215706004,"setOsaParameters(utag_data.category_id,'SMALL','1215706004'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxNTcwNl9ncm91cF8wMDRfZW5fZ2I7MTIxNTcwNjAwNF9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsyNDs','1215706004');",/en_gb/productpage.1215706004.html,Rib-knit skirt,Ladies_skirts_highwaisted,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/49/95/499589b74b4ad8f1320d67472174bc517932fc46.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/f3/5f/f35f0d5a22c6b1493b3e917ed79745de6502543b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Rib-knit skirt Model', 'dataAltText': 'Rib-knit skirt'}]",,,False,False,Favourites|1215706004|Rib-knit skirt|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£21.99,,,,,New Arrival,1,"[{'colorCode': '#DAD6D3', 'articleLink': '/en_gb/productpage.1215706004.html', 'colorName': 'Cream'}]",,,[],,,H&M,"1151490004,1215705001",",[Material] Cotton 60%, Acrylic 40%",0,60,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240122-102347
1218191002,"setOsaParameters(utag_data.category_id,'SMALL','1218191002'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxODE5MV9ncm91cF8wMDJfZW5fZ2I7MTIxODE5MTAwMl9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTsyNDs','1218191002');",/en_gb/productpage.1218191002.html,Mohair-blend knitted top,ladies_tops_shortsleeve,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/3e/0d/3e0dac81c56273c3831dabfbc02667df368114e9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/be/00/be00cd30ec0069fe88b2ba9fc6d183656de49d53.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Mohair-blend knitted top Model', 'dataAltText': 'Mohair-blend knitted top'}]",,,False,False,Favourites|1218191002|Mohair-blend knitted top|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£44.99,,,,,New Arrival,2,"[{'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1218191002.html', 'colorName': 'Black'}, {'colorCode': '#EEEDE1', 'articleLink': '/en_gb/productpage.1218191001.html', 'colorName': 'Cream'}]",,,[],,,H&M,"1151490001,1182218001,1191221001",",[Material] Wool 33%, Mohair 32%, Polyamide 32%, Elastane 3%",0,0,0,32,3,0,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240122-102347
