articleCode,onClick,link,title,category,image,legalText,promotionalMarkerText,showPromotionalClubMarker,showPriceMarker,favouritesTracking,favouritesSavedText,favouritesNotSavedText,marketingMarkerText,marketingMarkerType,marketingMarkerCss,price,redPrice,yellowPrice,bluePrice,clubPriceText,sellingAttribute,swatchesTotal,swatches,preAccessStartDate,preAccessEndDate,preAccessGroups,outOfStockText,comingSoon,brandName,damStyleWith,fabric,POLYESTER,ACRYLIC,WOOL,ELASTANE,POLYAMIDE,MOHAIR,VISCOSE,COTTON,METALLISED FIBRE,CASHMERE,OTHER FIBRES,LYOCELL,SILK,LEATHER,ALPACA,LINEN,MODAL,RECYCLED COTTON,RECYCLED POLYESTER,ACETATE,POLYURETHANE,ELASTOMULTIESTER,SUSTAINABLE RECYCLED POLYESTER,SUSTAINABLE RECYCLED POLYESTER FROM TEXTILES,SUSTAINABLE RECYCLED COTTON,SUSTAINABLE RECYCLED WOOL,SUSTAINABLE RECYCLED POLYAMIDE,SUSTAINABLE ORGANIC COTTON,SUSTAINABLE RECYCLED CASHMERE,Date
1100859009,"setOsaParameters(utag_data.category_id,'SMALL','1100859009'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTEwMDg1OV9ncm91cF8wMDlfZW5fZ2I7MTEwMDg1OTAwOV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Mzs','1100859009');",/en_gb/productpage.1100859009.html,Knitted dress,ladies_dresses_shortdresses,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/fd/a8/fda883a79b1b4218497268e1b02016175e6d8c66.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/ab/be/abbe5e65486a2f53146b0773e42a4690f7b30f9f.jpg],origin[dam],category[ladies_dresses_shortdresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Knitted dress Model', 'dataAltText': 'Knitted dress'}]",,,False,True,Favourites|1100859009|Knitted dress|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£27.99,,,,,New Arrival,2,"[{'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1100859009.html', 'colorName': 'Black/Striped'}, {'colorCode': '#D0C9C0', 'articleLink': '/en_gb/productpage.1100859008.html', 'colorName': 'Cream/Striped'}]",,,[],,,H&M,"1157297004,1181249001",",[Material] Polyester 52%, Acrylic 41%, Wool 4%, Elastane 3%, [Recycled] Recycled polyester 52%",52,41,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,20230902-103047
1200449001,"setOsaParameters(utag_data.category_id,'SMALL','1200449001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIwMDQ0OV9ncm91cF8wMDFfZW5fZ2I7MTIwMDQ0OTAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Mzs','1200449001');",/en_gb/productpage.1200449001.html,Half-zip pile jacket,ladies_divided_brands_monki,"[{'src': '//lp.monki.com/app002prod?set=source[/c2/bc/c2bc1b1a47f4e530418c22cd47bba7238946d299.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1],target[hm.com]&call=url[file:/product/style]', 'dataAltImage': '//lp.monki.com/app002prod?set=source[/a2/1d/a21d92e69c4fae3619b1546d730d9cb925978924.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2],target[hm.com]&call=url[file:/product/style]', 'alt': 'Half-zip pile jacket Model', 'dataAltText': 'Half-zip pile jacket'}]",,,False,False,Favourites|1200449001|Half-zip pile jacket|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,Monki,marker-designer-collection,,£39.99,,,,,New Arrival,1,"[{'colorCode': '#DCD6C7', 'articleLink': '/en_gb/productpage.1200449001.html', 'colorName': 'Scribble eye print'}]",,,[],,,Monki,,",[Material] Polyester 100%, [Recycled] Recycled polyester 100%",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,20230902-103047
1100859008,"setOsaParameters(utag_data.category_id,'SMALL','1100859008'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTEwMDg1OV9ncm91cF8wMDhfZW5fZ2I7MTEwMDg1OTAwOF9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Mzs','1100859008');",/en_gb/productpage.1100859008.html,Knitted dress,ladies_dresses_shortdresses,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/4c/d8/4cd80ac13b6ef98aba477b164ace4a16b59e6f33.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/53/23/53230039514824a5ab239b542720c952a0c2d11c.jpg],origin[dam],category[ladies_dresses_shortdresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Knitted dress Model', 'dataAltText': 'Knitted dress'}]",,,False,True,Favourites|1100859008|Knitted dress|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£27.99,,,,,New Arrival,2,"[{'colorCode': '#D0C9C0', 'articleLink': '/en_gb/productpage.1100859008.html', 'colorName': 'Cream/Striped'}, {'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1100859009.html', 'colorName': 'Black/Striped'}]",,,[],,,H&M,,",[Material] Polyester 52%, Acrylic 41%, Wool 4%, Elastane 3%, [Recycled] Recycled polyester 52%",52,41,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,20230902-103047
1193940001,"setOsaParameters(utag_data.category_id,'SMALL','1193940001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTE5Mzk0MF9ncm91cF8wMDFfZW5fZ2I7MTE5Mzk0MDAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Mzs','1193940001');",/en_gb/productpage.1193940001.html,Zip-top rib-knit jumper,ladies_cardigansjumpers_jumpers,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/c5/bf/c5bfb0ed697d06b229bc7208cc8ee98f5a86374e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/56/05/5605f5a08031cb032cae08f2cb397906f4e33296.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Zip-top rib-knit jumper Model', 'dataAltText': 'Zip-top rib-knit jumper'}]",,,False,False,Favourites|1193940001|Zip-top rib-knit jumper|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£32.99,,,,,New Arrival,1,"[{'colorCode': '#D0C2AA', 'articleLink': '/en_gb/productpage.1193940001.html', 'colorName': 'Light beige marl'}]",,,[],,,H&M,,",[Material] Polyester 50%, Acrylic 37%, Polyamide 10%, Wool 3%, [Recycled] Recycled polyester 50%",50,37,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,20230902-103047
1089156004,"setOsaParameters(utag_data.category_id,'SMALL','1089156004'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTA4OTE1Nl9ncm91cF8wMDRfZW5fZ2I7MTA4OTE1NjAwNF9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Mzs','1089156004');",/en_gb/productpage.1089156004.html,Zip-top rib-knit jumper,ladies_cardigansjumpers_jumpers,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/0a/ef/0aefe22404f3e893e281a6f760f482df0f54821c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/55/19/5519fe71083e8e8409cb8b99e405f6fc799afadc.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Zip-top rib-knit jumper Model', 'dataAltText': 'Zip-top rib-knit jumper'}]",,,False,False,Favourites|1089156004|Zip-top rib-knit jumper|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£37.99,,,,,New Arrival,1,"[{'colorCode': '#DFD8C9', 'articleLink': '/en_gb/productpage.1089156004.html', 'colorName': 'Cream/Striped'}]",,,[],,,H&M,,",[Material] Polyester 54%, Acrylic 41%, Wool 5%, [Recycled] Recycled polyester 54%",54,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,20230902-103047
1191539002,"setOsaParameters(utag_data.category_id,'SMALL','1191539002'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTE5MTUzOV9ncm91cF8wMDJfZW5fZ2I7MTE5MTUzOTAwMl9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Mzs','1191539002');",/en_gb/productpage.1191539002.html,Rib-knit dress,ladies_plus,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/15/6d/156d3cc31226073410780b0621ddd8c5c610cbd1.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/cd/fd/cdfdb3bbed6102299ff20ce65a81596d9e4893ad.jpg],origin[dam],category[ladies_plus],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Rib-knit dress Model', 'dataAltText': 'Rib-knit dress'}]",,,False,False,Favourites|1191539002|Rib-knit dress|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£34.99,,,,,New Arrival,2,"[{'colorCode': '#343738', 'articleLink': '/en_gb/productpage.1191539002.html', 'colorName': 'Dark grey'}, {'colorCode': '#EEEDE1', 'articleLink': '/en_gb/productpage.1191539001.html', 'colorName': 'Natural white'}]",,,[],,,H&M,1090450003,",[Material] Polyester 54%, Acrylic 41%, Wool 5%, [Recycled] Recycled polyester 54%",54,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,20230902-103047
1162641001,"setOsaParameters(utag_data.category_id,'SMALL','1162641001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTE2MjY0MV9ncm91cF8wMDFfZW5fZ2I7MTE2MjY0MTAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Mzs','1162641001');",/en_gb/productpage.1162641001.html,Hooded teddy jacket,ladies_jacketscoats_jackets,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/9e/16/9e1643c83ed0ad56a2806ea20b27da30a12765ee.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/46/8a/468afad4f5b64d517ba3da11ed6bec7daa05cf78.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Hooded teddy jacket Model', 'dataAltText': 'Hooded teddy jacket'}]",,,False,False,Favourites|1162641001|Hooded teddy jacket|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£42.99,,,,,New Arrival,2,"[{'colorCode': '#F0EEED', 'articleLink': '/en_gb/productpage.1162641001.html', 'colorName': 'White'}, {'colorCode': '#A9A891', 'articleLink': '/en_gb/productpage.1162641002.html', 'colorName': 'Light khaki green'}]",,,[],,,H&M,"0963662087,1195537001,1006421001",",[Shell] Polyester 100% ,[Lining] Polyester 100% , [Recycled] Recycled polyester 76%, Recycled polyester from textiles 23%",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,23,0,0,0,0,0,20230902-103047
1195710002,"setOsaParameters(utag_data.category_id,'SMALL','1195710002'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTE5NTcxMF9ncm91cF8wMDJfZW5fZ2I7MTE5NTcxMDAwMl9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Mzs','1195710002');",/en_gb/productpage.1195710002.html,Oversized turtleneck jumper,ladies_cardigansjumpers_jumpers,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/84/3b/843b29500cbe62a7e2c54017018a6147cae37ff5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/f3/87/f3879310bd6ae44a9ca07e8ff1b391f5a4a64d65.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Oversized turtleneck jumper Model', 'dataAltText': 'Oversized turtleneck jumper'}]",,,False,False,Favourites|1195710002|Oversized turtleneck jumper|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,H&M Premium Selection,marker-quality,,£74.99,,,,,New Arrival,1,"[{'colorCode': '#F0EEED', 'articleLink': '/en_gb/productpage.1195710002.html', 'colorName': 'White/Black striped'}]",,,[],,,H&M,"1201787001,1072912001,1170775002",",[Material] Wool 100%",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20230902-103047
1160917002,"setOsaParameters(utag_data.category_id,'SMALL','1160917002'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTE2MDkxN19ncm91cF8wMDJfZW5fZ2I7MTE2MDkxNzAwMl9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Mzs','1160917002');",/en_gb/productpage.1160917002.html,Tie-belt coat,ladies_jacketscoats_coats,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/35/cb/35cb130c5310c77adf9c203b6ddadab628ad0440.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/7d/36/7d3611ae2aa36fb0c65e9a28f721426d5fa3cd85.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Tie-belt coat Model', 'dataAltText': 'Tie-belt coat'}]",,,False,False,Favourites|1160917002|Tie-belt coat|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£44.99,,,,,New Arrival,3,"[{'colorCode': '#D4D0C8', 'articleLink': '/en_gb/productpage.1160917002.html', 'colorName': 'Light beige'}, {'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1160917001.html', 'colorName': 'Black'}, {'colorCode': '#A28053', 'articleLink': '/en_gb/productpage.1160917003.html', 'colorName': 'Light brown'}]",,,[],,,H&M,"1200940001,1196259001,1206672002,1191645002,1200995001",",[Shell] Polyester 91%, Acrylic 9% ,[Lining] Polyester 100% , [Recycled] Recycled polyester 91%",91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,20230902-103047
1191539001,"setOsaParameters(utag_data.category_id,'SMALL','1191539001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTE5MTUzOV9ncm91cF8wMDFfZW5fZ2I7MTE5MTUzOTAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Mzs','1191539001');",/en_gb/productpage.1191539001.html,Rib-knit dress,ladies_plus,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/05/27/0527b816745ca718aa5ebdd70286886edcc5e15e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/26/06/2606ee1779ce4585289efa80a3a5dc6c45cd492a.jpg],origin[dam],category[ladies_plus],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Rib-knit dress Model', 'dataAltText': 'Rib-knit dress'}]",,,False,False,Favourites|1191539001|Rib-knit dress|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£34.99,,,,,New Arrival,2,"[{'colorCode': '#EEEDE1', 'articleLink': '/en_gb/productpage.1191539001.html', 'colorName': 'Natural white'}, {'colorCode': '#343738', 'articleLink': '/en_gb/productpage.1191539002.html', 'colorName': 'Dark grey'}]",,,[],,,H&M,,",[Material] Polyester 54%, Acrylic 41%, Wool 5%",54,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20230902-103047
