articleCode,onClick,link,title,category,image,legalText,promotionalMarkerText,showPromotionalClubMarker,showPriceMarker,favouritesTracking,favouritesSavedText,favouritesNotSavedText,marketingMarkerText,marketingMarkerType,marketingMarkerCss,price,redPrice,yellowPrice,bluePrice,clubPriceText,sellingAttribute,swatchesTotal,swatches,preAccessStartDate,preAccessEndDate,preAccessGroups,outOfStockText,comingSoon,brandName,damStyleWith,fabric,COTTON,LYOCELL,POLYESTER,VISCOSE,POLYAMIDE,ELASTANE,LINEN,ACRYLIC,WOOL,ELASTOMULTIESTER,LEATHER,ALPACA,MOHAIR,OTHER FIBRES,CASHMERE,ACETATE,ORGANIC COTTON,MODAL,SILK,POLYURETHANE,METALLISED FIBRE,RAMIE,SUSTAINABLE RECYCLED POLYESTER,SUSTAINABLE RECYCLED POLYESTER FROM TEXTILES,SUSTAINABLE RECYCLED COTTON,SUSTAINABLE RECYCLED POLYAMIDE,SUSTAINABLE RECYCLED POLYSTYRENE,SUSTAINABLE ORGANIC COTTON,SUSTAINABLE RECYCLED WOOL,SUSTAINABLE RECYCLED CASHMERE,Date
1222688002,"setOsaParameters(utag_data.category_id,'SMALL','1222688002'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIyMjY4OF9ncm91cF8wMDJfZW5fZ2I7MTIyMjY4ODAwMl9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Nzs','1222688002');",/en_gb/productpage.1222688002.html,Broderie anglaise tunic dress,ladies_dresses_shortdresses,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/9e/97/9e976a8b9917826f831bb46842ecc36d17cd312b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/a2/61/a2611d07bd852aff7d3b93bfa3c6e794646ffae8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Broderie anglaise tunic dress Model', 'dataAltText': 'Broderie anglaise tunic dress'}]",,,False,False,Favourites|1222688002|Broderie anglaise tunic dress|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£27.99,,,,,New Arrival,1,"[{'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1222688002.html', 'colorName': 'Black'}]",,,[],,,H&M,1228076001,",[Material] Cotton 100%",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240219-103437
1224596002,"setOsaParameters(utag_data.category_id,'SMALL','1224596002'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIyNDU5Nl9ncm91cF8wMDJfZW5fZ2I7MTIyNDU5NjAwMl9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Nzs','1224596002');",/en_gb/productpage.1224596002.html,Broderie anglaise shirt dress,ladies_dresses_mididresses,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/2c/20/2c2000c4cd4374a98f94de9d5bd207d535d1f437.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/26/25/2625209da08ca86d1e7e2dc65b7a307c401d42d6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Broderie anglaise shirt dress Model', 'dataAltText': 'Broderie anglaise shirt dress'}]",,,False,False,Favourites|1224596002|Broderie anglaise shirt dress|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£64.99,,,,,New Arrival,2,"[{'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1224596002.html', 'colorName': 'Black'}, {'colorCode': '#F0EEED', 'articleLink': '/en_gb/productpage.1224596001.html', 'colorName': 'White'}]",,,[],,,H&M,1228076001,",[Material] Cotton 100%",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240219-103437
1227396001,"setOsaParameters(utag_data.category_id,'SMALL','1227396001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIyNzM5Nl9ncm91cF8wMDFfZW5fZ2I7MTIyNzM5NjAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Nzs','1227396001');",/en_gb/productpage.1227396001.html,Broderie anglaise-detail shirt,ladies_shirtsblouses_shirts,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/67/1a/671a35163e60b4122b5ccb45257871beb231d5d6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/81/1d/811d419a321753bedbe01fc481ae0313e4abb847.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Broderie anglaise-detail shirt Model', 'dataAltText': 'Broderie anglaise-detail shirt'}]",,,False,False,Favourites|1227396001|Broderie anglaise-detail shirt|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£44.99,,,,,New Arrival,1,"[{'colorCode': '#FFFFFF', 'articleLink': '/en_gb/productpage.1227396001.html', 'colorName': 'White'}]",,,[],,,H&M,1202678004,",[Material] Lyocell 55%, Cotton 45%",45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240219-103437
1202758001,"setOsaParameters(utag_data.category_id,'SMALL','1202758001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIwMjc1OF9ncm91cF8wMDFfZW5fZ2I7MTIwMjc1ODAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Nzs','1202758001');",/en_gb/productpage.1202758001.html,Double-breasted twill trench coat,ladies_jacketscoats_coats,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/c8/12/c81293c96af67b4f582fd2ecd94ef0bc9656c1cf.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/29/82/29824f023c30d0525e8cc214d90483eab1e62cee.jpg],origin[dam],category[ladies_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Double-breasted twill trench coat Model', 'dataAltText': 'Double-breasted twill trench coat'}]",,,False,False,Favourites|1202758001|Double-breasted twill trench coat|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£54.99,,,,,New Arrival,2,"[{'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1202758001.html', 'colorName': 'Black'}, {'colorCode': '#BAA88D', 'articleLink': '/en_gb/productpage.1202758002.html', 'colorName': 'Beige'}]",,,[],,,H&M,"1177154003,1223101002,1228076001",",[Shell] Polyester 100% ,[Lining] Polyester 100% , [Recycled] Recycled polyester 83%, Recycled polyester from textiles 16%",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,16,0,0,0,0,0,0,20240219-103437
1222252001,"setOsaParameters(utag_data.category_id,'SMALL','1222252001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIyMjI1Ml9ncm91cF8wMDFfZW5fZ2I7MTIyMjI1MjAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Nzs','1222252001');",/en_gb/productpage.1222252001.html,Broderie anglaise shirt,ladies_shirtsblouses_shirts,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/b4/fe/b4fe2f86b2821ec0b1ad8dca1c56fd1d30402281.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/a4/cc/a4cc014c8a6729bb5cdf7d9f4fe5e2328be5017e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Broderie anglaise shirt Model', 'dataAltText': 'Broderie anglaise shirt'}]",,,False,False,Favourites|1222252001|Broderie anglaise shirt|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£42.99,,,,,New Arrival,1,"[{'colorCode': '#FFFFFF', 'articleLink': '/en_gb/productpage.1222252001.html', 'colorName': 'White'}]",,,[],,,H&M,1228076001,",[Shell] Cotton 100% ,[Lining] Cotton 100% ",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240219-103437
1219066001,"setOsaParameters(utag_data.category_id,'SMALL','1219066001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxOTA2Nl9ncm91cF8wMDFfZW5fZ2I7MTIxOTA2NjAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Nzs','1219066001');",/en_gb/productpage.1219066001.html,Rib-knit flared skirt,ladies_skirts_longskirts,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/5d/b1/5db12553d55913222fac72c9b89d76ab4cbcb4e5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/b7/83/b7832c9e1fb1d4cbc4214989f3793c3b115640cd.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Rib-knit flared skirt Model', 'dataAltText': 'Rib-knit flared skirt'}]",,,False,False,Favourites|1219066001|Rib-knit flared skirt|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£54.99,,,,,New Arrival,1,"[{'colorCode': '#5C5A59', 'articleLink': '/en_gb/productpage.1219066001.html', 'colorName': 'Grey'}]",,,[],,,H&M,"1187293003,1202678004",",[Shell] Viscose 65%, Polyamide 35% ,[Shell] Viscose 100% ",0,0,0,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240219-103437
1224717001,"setOsaParameters(utag_data.category_id,'SMALL','1224717001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIyNDcxN19ncm91cF8wMDFfZW5fZ2I7MTIyNDcxNzAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Nzs','1224717001');",/en_gb/productpage.1224717001.html,Frill-trimmed dress,ladies_dresses_shortdresses,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/68/3e/683e8407f371e7af13bfe2529f0b9c0240762e1e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/17/a4/17a4d57fb7cc2f052b9bc018ffe64a0f2fa9a45c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Frill-trimmed dress Model', 'dataAltText': 'Frill-trimmed dress'}]",,,False,False,Favourites|1224717001|Frill-trimmed dress|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£74.99,,,,,New Arrival,1,"[{'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1224717001.html', 'colorName': 'Black'}]",,,[],,,H&M,1207834001,",[Shell] Polyester 100% ,[Lining] Viscose 100% ",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240219-103437
1217396004,"setOsaParameters(utag_data.category_id,'SMALL','1217396004'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIxNzM5Nl9ncm91cF8wMDRfZW5fZ2I7MTIxNzM5NjAwNF9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Nzs','1217396004');",/en_gb/productpage.1217396004.html,Fine-knit cardigan,ladies_cardigansjumpers_cardigans,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/59/20/5920154970b1ed9c72adb5ee579ff5c6ad6e2cb8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/94/1f/941fb7d3020d128a6d16735c136b5a6b925511c6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Fine-knit cardigan Model', 'dataAltText': 'Fine-knit cardigan'}]",,,False,False,Favourites|1217396004|Fine-knit cardigan|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£27.99,,,,,New Arrival,3,"[{'colorCode': '#838386', 'articleLink': '/en_gb/productpage.1217396004.html', 'colorName': 'Grey marl'}, {'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1217396001.html', 'colorName': 'Black'}, {'colorCode': '#272628', 'articleLink': '/en_gb/productpage.1217396002.html', 'colorName': 'Black/White striped'}]",,,[],,,H&M,"1209769003,1212653001,1228076001",",[Material] Viscose 70%, Polyamide 30%",0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240219-103437
1226579001,"setOsaParameters(utag_data.category_id,'SMALL','1226579001'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIyNjU3OV9ncm91cF8wMDFfZW5fZ2I7MTIyNjU3OTAwMV9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Nzs','1226579001');",/en_gb/productpage.1226579001.html,Collared button-front top,ladies_tops_shortsleeve,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/9e/10/9e1037245880a2246c36705f38ca00acd985717d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/2a/84/2a84ed48cf6742494769a0a4774f1f15b14b66e7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Collared button-front top Model', 'dataAltText': 'Collared button-front top'}]",,,False,False,Favourites|1226579001|Collared button-front top|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£37.99,,,,,New Arrival,1,"[{'colorCode': '#5C5A59', 'articleLink': '/en_gb/productpage.1226579001.html', 'colorName': 'Grey'}]",,,[],,,H&M,"1187293003,1202678004",",[Material] Viscose 100%",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240219-103437
1222353002,"setOsaParameters(utag_data.category_id,'SMALL','1222353002'); setNotificationTicket('Oy9wbHAvcHJvZHVjdC1saXN0LXdpdGgtY291bnQvcHJvZHVjdC1saXN0OyM7cHJvZHVjdF9rZXk7MTIyMjM1M19ncm91cF8wMDJfZW5fZ2I7MTIyMjM1MzAwMl9lbl9nYjtPQkpFQ1RJVkUkO05PTkU6Tk9ORTs3Nzs','1222353002');",/en_gb/productpage.1222353002.html,Frill-trimmed blouse,ladies_shirtsblouses_blouses,"[{'src': '//lp2.hm.com/hmgoepprod?set=source[/0d/84/0d84041b03d188fe24ec2bdb1bbb2c4917dbe556.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'dataAltImage': '//lp2.hm.com/hmgoepprod?set=source[/36/ee/36eef8e399c94db5f3911dcd8fbccda58825e5c0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]', 'alt': 'Frill-trimmed blouse Model', 'dataAltText': 'Frill-trimmed blouse'}]",,,False,False,Favourites|1222353002|Frill-trimmed blouse|LADIES_NEWARRIVALS : CLOTHING_CLOTHING : VIEWALL_VIEW_ALL,SAVED AS FAVOURITE,SAVE AS FAVOURITE,,,,£54.99,,,,,New Arrival,1,"[{'colorCode': '#EEEDE1', 'articleLink': '/en_gb/productpage.1222353002.html', 'colorName': 'Cream'}]",,,[],,,H&M,1209055002,",[Shell] Polyester 100% ,[Embroidery] Polyester 100% ",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240219-103437
